,Location,Range,Row,variable,value
4506,Location 1,7,1,Silt,556.3230551863447
4507,Location 1,8,1,Silt,348.55408851352473
4508,Location 1,9,1,Silt,214.69611497742957
4509,Location 1,10,1,Silt,-266.610362052831
4510,Location 1,1,2,Silt,-203.18576796375643
4511,Location 1,2,2,Silt,-291.8904690154255
4512,Location 1,3,2,Silt,-860.8235618015674
4513,Location 1,4,2,Silt,-365.96140469688925
4514,Location 1,5,2,Silt,-99.77330530915069
4515,Location 1,6,2,Silt,1198.8740829331857
4516,Location 1,7,2,Silt,367.83310628546053
4517,Location 1,8,2,Silt,-1536.9955330860823
4518,Location 1,9,2,Silt,50.95363966980273
4519,Location 1,10,2,Silt,722.2392487088911
4520,Location 1,1,3,Silt,422.11032475922923
4521,Location 1,2,3,Silt,-1059.1880225665209
4522,Location 1,3,3,Silt,-445.7683470553483
4523,Location 1,4,3,Silt,-383.10229420679167
4524,Location 1,5,3,Silt,179.36865960467543
4525,Location 1,6,3,Silt,-495.7737132481753
4526,Location 1,7,3,Silt,524.6125351762038
4527,Location 1,8,3,Silt,-614.1446430301576
4528,Location 1,9,3,Silt,-418.85394286902084
4529,Location 1,10,3,Silt,767.2061647009344
4530,Location 1,1,4,Silt,-364.8146818763381
4531,Location 1,2,4,Silt,-1134.961475762252
4532,Location 1,3,4,Silt,-798.6892146977591
4533,Location 1,4,4,Silt,-195.30850038763228
4534,Location 1,5,4,Silt,279.68823298006566
4535,Location 1,6,4,Silt,-894.860124235327
4536,Location 1,7,4,Silt,-971.1938597599201
4537,Location 1,8,4,Silt,489.0778415625936
4538,Location 1,9,4,Silt,-191.89488151421745
4539,Location 1,10,4,Silt,184.80542807290968
4540,Location 1,1,5,Silt,350.6210989447315
4541,Location 1,2,5,Silt,-392.2396087493406
4542,Location 1,3,5,Silt,83.1287792702634
4543,Location 1,4,5,Silt,-756.7046455136665
4544,Location 1,5,5,Silt,-232.08188471091538
4545,Location 1,6,5,Silt,-230.469188302255
4546,Location 1,7,5,Silt,238.8780614320077
4547,Location 1,8,5,Silt,-262.92740526065205
4548,Location 1,9,5,Silt,786.2464569559869
4549,Location 1,10,5,Silt,-367.8261827402891
4550,Location 2,1,1,Silt,-866.747248237097
4551,Location 2,2,1,Silt,-1081.6375455615891
4552,Location 2,3,1,Silt,100.94757258862083
4553,Location 2,4,1,Silt,405.0688206109787
4554,Location 2,5,1,Silt,-134.2382562981208
4555,Location 2,6,1,Silt,-659.6717195247662
4556,Location 2,7,1,Silt,60.13084150654714
4557,Location 2,8,1,Silt,-1048.0536738937888
4558,Location 2,9,1,Silt,-623.1128233635037
4559,Location 2,10,1,Silt,-359.4535593980385
4560,Location 2,1,2,Silt,-780.6235306236057
4561,Location 2,2,2,Silt,240.0117144389857
4562,Location 2,3,2,Silt,-254.594287888931
4563,Location 2,4,2,Silt,445.60417945875304
4564,Location 2,5,2,Silt,-679.477739279891
4565,Location 2,6,2,Silt,-432.4241014993381
4566,Location 2,7,2,Silt,258.43157561352916
4567,Location 2,8,2,Silt,-16.73425301275308
4568,Location 2,9,2,Silt,-526.7552988667168
4569,Location 2,10,2,Silt,861.1337059749291
4570,Location 2,1,3,Silt,-743.9021627118
4571,Location 2,2,3,Silt,-1042.3574297661562
4572,Location 2,3,3,Silt,103.00376023661127
4573,Location 2,4,3,Silt,-259.2019276470822
4574,Location 2,5,3,Silt,421.5559141585798
4575,Location 2,6,3,Silt,1095.5067442951436
4576,Location 2,7,3,Silt,-808.3208166569642
4577,Location 2,8,3,Silt,-281.50398489916313
4578,Location 2,9,3,Silt,-66.03380096618557
4579,Location 2,10,3,Silt,296.55350169297327
4580,Location 2,1,4,Silt,-667.7929626950485
4581,Location 2,2,4,Silt,-222.82357415388034
4582,Location 2,3,4,Silt,818.0296719063015
4583,Location 2,4,4,Silt,625.5486707827839
4584,Location 2,5,4,Silt,-918.9560822087739
4585,Location 2,6,4,Silt,-368.7905669840392
4586,Location 2,7,4,Silt,-142.5993228425599
4587,Location 2,8,4,Silt,656.7702844765212
4588,Location 2,9,4,Silt,-16.97684379107978
4589,Location 2,10,4,Silt,911.5499957509938
4590,Location 2,1,5,Silt,12.637339434686659
4591,Location 2,2,5,Silt,47.3409500069068
4592,Location 2,3,5,Silt,-692.6501764595034
4593,Location 2,4,5,Silt,197.40993467130522
4594,Location 2,5,5,Silt,812.8564619183394
4595,Location 2,6,5,Silt,122.7314534521085
4596,Location 2,7,5,Silt,988.578427784895
4597,Location 2,8,5,Silt,-10.696585088760223
4598,Location 2,9,5,Silt,-359.12332105739785
4599,Location 2,10,5,Silt,131.98914139688029
4600,Location 3,1,1,Silt,-878.8049207959431
4601,Location 3,2,1,Silt,354.7604407340594
4602,Location 3,3,1,Silt,1802.8989433273496
4603,Location 3,4,1,Silt,-16.617417730833388
4604,Location 3,5,1,Silt,-874.2405437385852
4605,Location 3,6,1,Silt,591.3215489692064
4606,Location 3,7,1,Silt,-1452.1296323683764
4607,Location 3,8,1,Silt,-178.70393781461607
4608,Location 3,9,1,Silt,-1497.5988371267767
4609,Location 3,10,1,Silt,478.399320521468
4610,Location 3,1,2,Silt,683.9839418844748
4611,Location 3,2,2,Silt,-290.27948150392024
4612,Location 3,3,2,Silt,1078.044434855076
4613,Location 3,4,2,Silt,-1419.0974178089798
4614,Location 3,5,2,Silt,-657.9143923167575
4615,Location 3,6,2,Silt,-46.40344230362367
4616,Location 3,7,2,Silt,293.87886010208274
4617,Location 3,8,2,Silt,-1456.9640755752457
4618,Location 3,9,2,Silt,224.6218351206263
4619,Location 3,10,2,Silt,206.61795774878576
4620,Location 3,1,3,Silt,348.4301180632966
4621,Location 3,2,3,Silt,-1091.9602573589952
4622,Location 3,3,3,Silt,98.645092037101
4623,Location 3,4,3,Silt,807.3077854454281
4624,Location 3,5,3,Silt,84.46405309251354
4625,Location 3,6,3,Silt,-1091.728443093934
4626,Location 3,7,3,Silt,-516.0501852770628
4627,Location 3,8,3,Silt,-129.63042444900896
4628,Location 3,9,3,Silt,1895.732392915112
4629,Location 3,10,3,Silt,-600.3197296668815
4630,Location 3,1,4,Silt,-48.794347580951616
4631,Location 3,2,4,Silt,94.62477528060566
4632,Location 3,3,4,Silt,343.94126734725563
4633,Location 3,4,4,Silt,-491.72354933434264
4634,Location 3,5,4,Silt,-334.39261996319243
4635,Location 3,6,4,Silt,181.42128501174574
4636,Location 3,7,4,Silt,1187.9375665205673
4637,Location 3,8,4,Silt,355.92860627618825
4638,Location 3,9,4,Silt,334.82689560611954
4639,Location 3,10,4,Silt,-68.85577501989914
4640,Location 3,1,5,Silt,-343.0459336639882
4641,Location 3,2,5,Silt,-483.1421083896236
4642,Location 3,3,5,Silt,27.155335578554848
4643,Location 3,4,5,Silt,-526.5733919986823
4644,Location 3,5,5,Silt,-1178.4442001944446
4645,Location 3,6,5,Silt,-283.57142659583326
4646,Location 3,7,5,Silt,525.2371810338159
4647,Location 3,8,5,Silt,-772.2479383645792
4648,Location 3,9,5,Silt,-540.4109252050141
4649,Location 3,10,5,Silt,555.1409101705161
4650,Location 4,1,1,Silt,181.19875460157
4651,Location 4,2,1,Silt,622.1701925036346
4652,Location 4,3,1,Silt,-1001.6642207306616
4653,Location 4,4,1,Silt,-128.93451892911307
4654,Location 4,5,1,Silt,-943.0655512581592
4655,Location 4,6,1,Silt,124.91049611712575
4656,Location 4,7,1,Silt,660.2923732337721
4657,Location 4,8,1,Silt,-133.39955192080362
4658,Location 4,9,1,Silt,-243.3959702927435
4659,Location 4,10,1,Silt,138.15307974358814
4660,Location 4,1,2,Silt,627.6195931022784
4661,Location 4,2,2,Silt,-27.66622106829727
4662,Location 4,3,2,Silt,723.1432185012734
4663,Location 4,4,2,Silt,-85.07390951178493
4664,Location 4,5,2,Silt,208.40219154387538
4665,Location 4,6,2,Silt,-159.8256729677176
4666,Location 4,7,2,Silt,81.48227846275091
4667,Location 4,8,2,Silt,95.10653372560405
4668,Location 4,9,2,Silt,973.7498757740187
4669,Location 4,10,2,Silt,-601.2897105986596
4670,Location 4,1,3,Silt,687.2323907606826
4671,Location 4,2,3,Silt,-333.09881363835217
4672,Location 4,3,3,Silt,-113.32253542234548
4673,Location 4,4,3,Silt,539.559940590344
4674,Location 4,5,3,Silt,1038.565914684341
4675,Location 4,6,3,Silt,940.1169611326143
4676,Location 4,7,3,Silt,238.79996356982363
4677,Location 4,8,3,Silt,713.9203816867678
4678,Location 4,9,3,Silt,450.7600662498223
4679,Location 4,10,3,Silt,622.5532413198157
4680,Location 4,1,4,Silt,994.54918691726
4681,Location 4,2,4,Silt,346.9648692460471
4682,Location 4,3,4,Silt,338.88024744632594
4683,Location 4,4,4,Silt,-669.1186330047526
4684,Location 4,5,4,Silt,219.7424443300007
4685,Location 4,6,4,Silt,-143.17645358217857
4686,Location 4,7,4,Silt,470.54504229589355
4687,Location 4,8,4,Silt,-198.76938690671636
4688,Location 4,9,4,Silt,852.7544521399985
4689,Location 4,10,4,Silt,698.0777516621357
4690,Location 4,1,5,Silt,696.2476555681069
4691,Location 4,2,5,Silt,-41.32674533973648
4692,Location 4,3,5,Silt,2227.110512370126
4693,Location 4,4,5,Silt,186.49644679082976
4694,Location 4,5,5,Silt,147.58921510779336
4695,Location 4,6,5,Silt,-984.6705333864006
4696,Location 4,7,5,Silt,-1178.5054176003678
4697,Location 4,8,5,Silt,-605.3877950661647
4698,Location 4,9,5,Silt,-145.313121767958
4699,Location 4,10,5,Silt,-369.8794985358735
4700,Location 5,1,1,Silt,-864.2792296359057
4701,Location 5,2,1,Silt,721.1236181664399
4702,Location 5,3,1,Silt,155.21422714856786
4703,Location 5,4,1,Silt,-925.8221021986536
4704,Location 5,5,1,Silt,-88.06695052692427
4705,Location 5,6,1,Silt,-825.4499946854838
4706,Location 5,7,1,Silt,-466.09908886029456
4707,Location 5,8,1,Silt,9.963046626280622
4708,Location 5,9,1,Silt,655.3258156581572
4709,Location 5,10,1,Silt,-861.5028677059535
4710,Location 5,1,2,Silt,-1738.187148432345
4711,Location 5,2,2,Silt,-180.41736512271555
4712,Location 5,3,2,Silt,569.482384754836
4713,Location 5,4,2,Silt,-462.3384555723888
4714,Location 5,5,2,Silt,-912.2428674082371
4715,Location 5,6,2,Silt,22.49694326453345
4716,Location 5,7,2,Silt,459.06883955273463
4717,Location 5,8,2,Silt,-351.3929461972087
4718,Location 5,9,2,Silt,744.6820520225518
4719,Location 5,10,2,Silt,-1442.9178799737047
4720,Location 5,1,3,Silt,380.50604075882904
4721,Location 5,2,3,Silt,-397.50971228986964
4722,Location 5,3,3,Silt,-248.13797020420841
4723,Location 5,4,3,Silt,-495.51447206215727
4724,Location 5,5,3,Silt,181.22809321415156
4725,Location 5,6,3,Silt,929.3540236926438
4726,Location 5,7,3,Silt,-185.82240325671168
4727,Location 5,8,3,Silt,-403.5914483060104
4728,Location 5,9,3,Silt,1389.0876596286382
4729,Location 5,10,3,Silt,-1090.926224089806
4730,Location 5,1,4,Silt,156.59475848464606
4731,Location 5,2,4,Silt,-672.5278163091239
4732,Location 5,3,4,Silt,-363.4147870038335
4733,Location 5,4,4,Silt,699.088565684474
4734,Location 5,5,4,Silt,64.78379960577635
4735,Location 5,6,4,Silt,-350.65808062995205
4736,Location 5,7,4,Silt,238.53325003781615
4737,Location 5,8,4,Silt,397.5302137072726
4738,Location 5,9,4,Silt,815.0470803786912
4739,Location 5,10,4,Silt,148.63235941459584
4740,Location 5,1,5,Silt,267.40304318549715
4741,Location 5,2,5,Silt,793.059576082094
4742,Location 5,3,5,Silt,78.71757387987631
4743,Location 5,4,5,Silt,703.3333474340748
4744,Location 5,5,5,Silt,-81.16804719649068
4745,Location 5,6,5,Silt,273.9114035917763
4746,Location 5,7,5,Silt,493.52416735508814
4747,Location 5,8,5,Silt,-210.3619162271659
4748,Location 5,9,5,Silt,-294.80215097530225
4749,Location 5,10,5,Silt,-1565.5944780789214
4750,Location 1,1,1,Sand,496.32933470142007
4751,Location 1,2,1,Sand,-1158.0836663636946
4752,Location 1,3,1,Sand,-474.1538526683395
4753,Location 1,4,1,Sand,817.797118759644
4754,Location 1,5,1,Sand,-185.8913050216391
4755,Location 1,6,1,Sand,744.325178214744
4756,Location 1,7,1,Sand,-166.4980294499324
4757,Location 1,8,1,Sand,-1396.8315109271537
4758,Location 1,9,1,Sand,1263.3633122378633
4759,Location 1,10,1,Sand,1700.2475068281715
4760,Location 1,1,2,Sand,912.4303124130565
4761,Location 1,2,2,Sand,-1310.1628384661913
4762,Location 1,3,2,Sand,1043.5366648716054
4763,Location 1,4,2,Sand,-1066.539094961413
4764,Location 1,5,2,Sand,1377.0325720502851
4765,Location 1,6,2,Sand,156.10158879022134
4766,Location 1,7,2,Sand,360.6371827873021
4767,Location 1,8,2,Sand,-413.6111378856093
4768,Location 1,9,2,Sand,98.31108468045154
4769,Location 1,10,2,Sand,892.7730354862751
4770,Location 1,1,3,Sand,488.07238382906803
4771,Location 1,2,3,Sand,-1435.5762101256057
4772,Location 1,3,3,Sand,1215.7327328499941
4773,Location 1,4,3,Sand,-230.54423002576644
4774,Location 1,5,3,Sand,115.04545449372115
4775,Location 1,6,3,Sand,-52.930862423226074
4776,Location 1,7,3,Sand,-421.72538501621386
4777,Location 1,8,3,Sand,855.7169830332364
4778,Location 1,9,3,Sand,-960.1430253399246
4779,Location 1,10,3,Sand,-33.55025714557889
4780,Location 1,1,4,Sand,-697.5783775970482
4781,Location 1,2,4,Sand,172.48818779892648
4782,Location 1,3,4,Sand,-278.4072108461352
4783,Location 1,4,4,Sand,24.417580749602706
4784,Location 1,5,4,Sand,1135.5327948215418
4785,Location 1,6,4,Sand,368.6691244621684
4786,Location 1,7,4,Sand,-193.7343096804325
4787,Location 1,8,4,Sand,1691.1013576437947
4788,Location 1,9,4,Sand,-672.3816353413793
4789,Location 1,10,4,Sand,-466.42655178320877
4790,Location 1,1,5,Sand,1154.269083678656
4791,Location 1,2,5,Sand,676.8601341192617
4792,Location 1,3,5,Sand,1077.3851383859549
4793,Location 1,4,5,Sand,-349.0197119423923
4794,Location 1,5,5,Sand,-1171.5428183242968
4795,Location 1,6,5,Sand,-867.1804792340295
4796,Location 1,7,5,Sand,670.0821355858598
4797,Location 1,8,5,Sand,-701.0341198856164
4798,Location 1,9,5,Sand,-170.83428939030625
4799,Location 1,10,5,Sand,-1159.9487867276112
4800,Location 2,1,1,Sand,676.9965181198193
4801,Location 2,2,1,Sand,196.40529531294058
4802,Location 2,3,1,Sand,-282.8506716002072
4803,Location 2,4,1,Sand,-2264.0126930200204
4804,Location 2,5,1,Sand,-980.9128529151797
4805,Location 2,6,1,Sand,-90.24352479819454
4806,Location 2,7,1,Sand,1041.9094000866778
4807,Location 2,8,1,Sand,-479.5151438826638
4808,Location 2,9,1,Sand,-464.42997329934735
4809,Location 2,10,1,Sand,-1285.1151273169637
4810,Location 2,1,2,Sand,-1332.1535785527733
4811,Location 2,2,2,Sand,-18.95178171933263
4812,Location 2,3,2,Sand,216.29254649881085
4813,Location 2,4,2,Sand,38.271423583680715
4814,Location 2,5,2,Sand,-1013.8986561294399
4815,Location 2,6,2,Sand,-1069.4957402013492
4816,Location 2,7,2,Sand,117.71977164968321
4817,Location 2,8,2,Sand,11.123805728269417
4818,Location 2,9,2,Sand,-191.60861924605553
4819,Location 2,10,2,Sand,338.4093725708989
4820,Location 2,1,3,Sand,-181.95513092963037
4821,Location 2,2,3,Sand,210.62268429775486
4822,Location 2,3,3,Sand,-35.868063016386316
4823,Location 2,4,3,Sand,221.46688594055314
4824,Location 2,5,3,Sand,381.4105575947432
4825,Location 2,6,3,Sand,-1571.7658774601616
4826,Location 2,7,3,Sand,-548.2195335761799
4827,Location 2,8,3,Sand,1888.3985895773394
4828,Location 2,9,3,Sand,-299.2423031459542
4829,Location 2,10,3,Sand,-1749.70352780431
4830,Location 2,1,4,Sand,-121.55034370661312
4831,Location 2,2,4,Sand,-732.4586340999134
4832,Location 2,3,4,Sand,-206.51906739556995
4833,Location 2,4,4,Sand,-903.7668689161811
4834,Location 2,5,4,Sand,-416.2578664177871
4835,Location 2,6,4,Sand,768.0302694473659
4836,Location 2,7,4,Sand,341.1619679747047
4837,Location 2,8,4,Sand,-1412.4241664257231
4838,Location 2,9,4,Sand,-902.0314786660678
4839,Location 2,10,4,Sand,1057.2150520736513
4840,Location 2,1,5,Sand,129.62652765757375
4841,Location 2,2,5,Sand,-1400.7357578118094
4842,Location 2,3,5,Sand,100.69589517184635
4843,Location 2,4,5,Sand,652.7197794814126
4844,Location 2,5,5,Sand,1864.9234772929522
4845,Location 2,6,5,Sand,987.8449107235612
4846,Location 2,7,5,Sand,-2087.825378682602
4847,Location 2,8,5,Sand,216.70340022095445
4848,Location 2,9,5,Sand,-1721.9876223291176
4849,Location 2,10,5,Sand,-577.845767878671
4850,Location 3,1,1,Sand,-223.8274550933681
4851,Location 3,2,1,Sand,-970.2926103678582
4852,Location 3,3,1,Sand,-1685.4544094182809
4853,Location 3,4,1,Sand,-1038.169751674431
4854,Location 3,5,1,Sand,1395.8022243207924
4855,Location 3,6,1,Sand,1266.7174300416557
4856,Location 3,7,1,Sand,604.5620451204865
4857,Location 3,8,1,Sand,564.5283898280004
4858,Location 3,9,1,Sand,-351.43692342082784
4859,Location 3,10,1,Sand,624.6942964805555
4860,Location 3,1,2,Sand,125.12487544960514
4861,Location 3,2,2,Sand,-300.35776975788986
4862,Location 3,3,2,Sand,-947.0387382380115
4863,Location 3,4,2,Sand,53.287105253706414
4864,Location 3,5,2,Sand,1193.3820851502103
4865,Location 3,6,2,Sand,-841.2074657814497
4866,Location 3,7,2,Sand,-545.6456201995563
4867,Location 3,8,2,Sand,312.86190073854675
4868,Location 3,9,2,Sand,-212.4138003069888
4869,Location 3,10,2,Sand,1178.6167231743593
4870,Location 3,1,3,Sand,-685.9935670266591
4871,Location 3,2,3,Sand,-2148.628391147156
4872,Location 3,3,3,Sand,-174.97475731525887
4873,Location 3,4,3,Sand,966.7721352802857
4874,Location 3,5,3,Sand,-1920.6419666848437
4875,Location 3,6,3,Sand,285.1567268204253
4876,Location 3,7,3,Sand,1143.1832769071843
4877,Location 3,8,3,Sand,-180.25414564041688
4878,Location 3,9,3,Sand,-764.6372543546946
4879,Location 3,10,3,Sand,531.3522509641646
4880,Location 3,1,4,Sand,1820.0369242109357
4881,Location 3,2,4,Sand,-1810.5611616159842
4882,Location 3,3,4,Sand,814.736598335224
4883,Location 3,4,4,Sand,626.9077349594409
4884,Location 3,5,4,Sand,-772.3529327074144
4885,Location 3,6,4,Sand,-563.683096852516
4886,Location 3,7,4,Sand,146.5297006645909
4887,Location 3,8,4,Sand,193.53332005936903
4888,Location 3,9,4,Sand,-1363.1455414946101
4889,Location 3,10,4,Sand,347.78540392175046
4890,Location 3,1,5,Sand,416.40570926604846
4891,Location 3,2,5,Sand,-530.0382905548992
4892,Location 3,3,5,Sand,-773.9304139313841
4893,Location 3,4,5,Sand,749.601616076777
4894,Location 3,5,5,Sand,162.14000340031365
4895,Location 3,6,5,Sand,2033.8803257554835
4896,Location 3,7,5,Sand,-1448.4108956238656
4897,Location 3,8,5,Sand,-167.26420407765866
4898,Location 3,9,5,Sand,-781.2089453034392
4899,Location 3,10,5,Sand,454.3058575047929
4900,Location 4,1,1,Sand,-97.0129118034828
4901,Location 4,2,1,Sand,-183.99846728102878
4902,Location 4,3,1,Sand,-771.7237204017667
4903,Location 4,4,1,Sand,-843.2745333788478
4904,Location 4,5,1,Sand,-1289.1849666596456
4905,Location 4,6,1,Sand,1112.6087947467565
4906,Location 4,7,1,Sand,811.6612314261738
4907,Location 4,8,1,Sand,244.1039033080081
4908,Location 4,9,1,Sand,505.78683555455393
4909,Location 4,10,1,Sand,-1425.0900492247345
4910,Location 4,1,2,Sand,238.74218513310853
4911,Location 4,2,2,Sand,572.4405193840166
4912,Location 4,3,2,Sand,983.0317389950603
4913,Location 4,4,2,Sand,90.63863523603658
4914,Location 4,5,2,Sand,-797.1782761079952
4915,Location 4,6,2,Sand,-982.8560957681855
4916,Location 4,7,2,Sand,-542.2410067506448
4917,Location 4,8,2,Sand,-680.36658955081
4918,Location 4,9,2,Sand,-461.558904702606
4919,Location 4,10,2,Sand,292.0566790548223
4920,Location 4,1,3,Sand,1168.9713596017273
4921,Location 4,2,3,Sand,-486.3275353968319
4922,Location 4,3,3,Sand,-688.9000269737995
4923,Location 4,4,3,Sand,2347.6465026169694
4924,Location 4,5,3,Sand,550.9097240136699
4925,Location 4,6,3,Sand,-1306.0611174368703
4926,Location 4,7,3,Sand,-236.39029989214114
4927,Location 4,8,3,Sand,-1240.5385351703098
4928,Location 4,9,3,Sand,-368.4148393082909
4929,Location 4,10,3,Sand,2.163606361377436
4930,Location 4,1,4,Sand,837.9095320667825
4931,Location 4,2,4,Sand,121.54223159948847
4932,Location 4,3,4,Sand,-44.54231411019134
4933,Location 4,4,4,Sand,-981.6882183265396
4934,Location 4,5,4,Sand,-1471.6748506697813
4935,Location 4,6,4,Sand,1514.2073362240985
4936,Location 4,7,4,Sand,-1379.7559566582506
4937,Location 4,8,4,Sand,-235.56318741196154
4938,Location 4,9,4,Sand,-1221.887679715676
4939,Location 4,10,4,Sand,-471.0427254966212
4940,Location 4,1,5,Sand,-943.6081499660457
4941,Location 4,2,5,Sand,-230.13813800035123
4942,Location 4,3,5,Sand,-997.6601640419523
4943,Location 4,4,5,Sand,1251.5343844165334
4944,Location 4,5,5,Sand,-624.1456163993546
4945,Location 4,6,5,Sand,-1342.3265428149396
4946,Location 4,7,5,Sand,-910.3121028266986
4947,Location 4,8,5,Sand,817.5163389150517
4948,Location 4,9,5,Sand,-736.8947988793436
4949,Location 4,10,5,Sand,-587.9862375023222
4950,Location 5,1,1,Sand,212.2477328631808
4951,Location 5,2,1,Sand,80.24219453612537
4952,Location 5,3,1,Sand,-329.0823342783282
4953,Location 5,4,1,Sand,-269.2231581989016
4954,Location 5,5,1,Sand,-2020.162241194077
4955,Location 5,6,1,Sand,589.3395008575208
4956,Location 5,7,1,Sand,1127.476298944117
4957,Location 5,8,1,Sand,-616.3581800271782
4958,Location 5,9,1,Sand,2217.6502487031858
4959,Location 5,10,1,Sand,-237.1078315411523
4960,Location 5,1,2,Sand,662.4332050352551
4961,Location 5,2,2,Sand,-388.8535044335988
4962,Location 5,3,2,Sand,-1307.3788873539538
4963,Location 5,4,2,Sand,-721.6861428069127
4964,Location 5,5,2,Sand,1145.3010128954982
4965,Location 5,6,2,Sand,-983.7260088543236
4966,Location 5,7,2,Sand,273.41045414131867
4967,Location 5,8,2,Sand,-1042.9084914163334
